TERRITORIO#en,TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#en,TIME_PERIOD#es,TIME_PERIOD_CODE,TIPO_ALOJAMIENTO#en,TIPO_ALOJAMIENTO#es,TIPO_ALOJAMIENTO_CODE,MEDIDAS#en,MEDIDAS#es,MEDIDAS_CODE,PAIS_RESIDENCIA#en,PAIS_RESIDENCIA#es,PAIS_RESIDENCIA_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#en,CONFIDENCIALIDAD_OBSERVACION#es,NOTAS_OBSERVACION,ESTADO_OBSERVACION#en,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Fuerteventura,Fuerteventura,ES704,2023,2023,2023,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,145148,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 First quarter,2024 Primer trimestre,2024-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,41597,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Second quarter,2024 Segundo trimestre,2024-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,39994,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Third quarter,2024 Tercer trimestre,2024-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,48316,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Fourth quarter,2024 Cuarto trimestre,2024-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,54744,,,,,,
Fuerteventura,Fuerteventura,ES704,2024,2024,2024,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,184652,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 First quarter,2025 Primer trimestre,2025-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,51750,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 Second quarter,2025 Segundo trimestre,2025-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,40358,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 Third quarter,2025 Tercer trimestre,2025-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,52262,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 Fourth quarter,2025 Cuarto trimestre,2025-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,54176,,,,,,
Fuerteventura,Fuerteventura,ES704,2025,2025,2025,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,,Total,_T,198546,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 First quarter,2018 Primer trimestre,2018-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,20652,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 Second quarter,2018 Segundo trimestre,2018-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,12679,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 Third quarter,2018 Tercer trimestre,2018-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,17946,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 Fourth quarter,2018 Cuarto trimestre,2018-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,14465,,,,,,
Fuerteventura,Fuerteventura,ES704,2018,2018,2018,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,65743,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 First quarter,2019 Primer trimestre,2019-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,18477,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 Second quarter,2019 Segundo trimestre,2019-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,9709,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 Third quarter,2019 Tercer trimestre,2019-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,12569,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 Fourth quarter,2019 Cuarto trimestre,2019-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,17054,,,,,,
Fuerteventura,Fuerteventura,ES704,2019,2019,2019,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,57809,,,,,,
Fuerteventura,Fuerteventura,ES704,2020 First quarter,2020 Primer trimestre,2020-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,16148,,,,,,
Fuerteventura,Fuerteventura,ES704,2020 Second quarter,2020 Segundo trimestre,2020-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,,,,,Missing value; data cannot exist,Valor no disponible; el dato no existe,M
Fuerteventura,Fuerteventura,ES704,2020 Third quarter,2020 Tercer trimestre,2020-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,4915,,,,,,
Fuerteventura,Fuerteventura,ES704,2020 Fourth quarter,2020 Cuarto trimestre,2020-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,2898,,,,,,
Fuerteventura,Fuerteventura,ES704,2020,2020,2020,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,23961,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 First quarter,2021 Primer trimestre,2021-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,3420,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 Second quarter,2021 Segundo trimestre,2021-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,5922,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 Third quarter,2021 Tercer trimestre,2021-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,12160,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 Fourth quarter,2021 Cuarto trimestre,2021-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,14748,,,,,,
Fuerteventura,Fuerteventura,ES704,2021,2021,2021,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,36250,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 First quarter,2022 Primer trimestre,2022-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,12962,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Second quarter,2022 Segundo trimestre,2022-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,13545,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Third quarter,2022 Tercer trimestre,2022-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,11779,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Fourth quarter,2022 Cuarto trimestre,2022-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,13579,,,,,,
Fuerteventura,Fuerteventura,ES704,2022,2022,2022,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,51865,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 First quarter,2023 Primer trimestre,2023-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,10860,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 Second quarter,2023 Segundo trimestre,2023-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,8101,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 Third quarter,2023 Tercer trimestre,2023-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,10716,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 Fourth quarter,2023 Cuarto trimestre,2023-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,12167,,,,,,
Fuerteventura,Fuerteventura,ES704,2023,2023,2023,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,41844,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 First quarter,2024 Primer trimestre,2024-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,9069,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Second quarter,2024 Segundo trimestre,2024-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,8189,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Third quarter,2024 Tercer trimestre,2024-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,10830,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Fourth quarter,2024 Cuarto trimestre,2024-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,11357,,,,,,
Fuerteventura,Fuerteventura,ES704,2024,2024,2024,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,39445,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 First quarter,2025 Primer trimestre,2025-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,11160,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 Second quarter,2025 Segundo trimestre,2025-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,10009,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 Third quarter,2025 Tercer trimestre,2025-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,10686,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 Fourth quarter,2025 Cuarto trimestre,2025-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,11216,,,,,,
Fuerteventura,Fuerteventura,ES704,2025,2025,2025,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Other,Otro,_O,43071,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 First quarter,2018 Primer trimestre,2018-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2830,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2018 Second quarter,2018 Segundo trimestre,2018-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,3586,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 Third quarter,2018 Tercer trimestre,2018-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,6948,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 Fourth quarter,2018 Cuarto trimestre,2018-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,3266,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2018,2018,2018,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,16631,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 First quarter,2019 Primer trimestre,2019-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2000,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2019 Second quarter,2019 Segundo trimestre,2019-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,3886,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 Third quarter,2019 Tercer trimestre,2019-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,6055,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 Fourth quarter,2019 Cuarto trimestre,2019-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,4297,,,,,,
Fuerteventura,Fuerteventura,ES704,2019,2019,2019,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,16238,,,,,,
Fuerteventura,Fuerteventura,ES704,2020 First quarter,2020 Primer trimestre,2020-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,3325,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2020 Second quarter,2020 Segundo trimestre,2020-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,,,,,Missing value; data cannot exist,Valor no disponible; el dato no existe,M
Fuerteventura,Fuerteventura,ES704,2020 Third quarter,2020 Tercer trimestre,2020-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,6677,,,,,,
Fuerteventura,Fuerteventura,ES704,2020 Fourth quarter,2020 Cuarto trimestre,2020-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,1465,,,,,,
Fuerteventura,Fuerteventura,ES704,2020,2020,2020,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,11467,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 First quarter,2021 Primer trimestre,2021-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,1549,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 Second quarter,2021 Segundo trimestre,2021-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2943,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 Third quarter,2021 Tercer trimestre,2021-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,10333,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 Fourth quarter,2021 Cuarto trimestre,2021-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,4270,,,,,,
Fuerteventura,Fuerteventura,ES704,2021,2021,2021,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,19096,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 First quarter,2022 Primer trimestre,2022-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2307,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Second quarter,2022 Segundo trimestre,2022-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,5204,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Third quarter,2022 Tercer trimestre,2022-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,7045,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Fourth quarter,2022 Cuarto trimestre,2022-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,4624,,,,,,
Fuerteventura,Fuerteventura,ES704,2022,2022,2022,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,19180,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 First quarter,2023 Primer trimestre,2023-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2651,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 Second quarter,2023 Segundo trimestre,2023-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,4118,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 Third quarter,2023 Tercer trimestre,2023-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,5807,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 Fourth quarter,2023 Cuarto trimestre,2023-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2824,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2023,2023,2023,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,15400,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 First quarter,2024 Primer trimestre,2024-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2507,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Second quarter,2024 Segundo trimestre,2024-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,4868,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Third quarter,2024 Tercer trimestre,2024-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,7184,,,,,,
Fuerteventura,Fuerteventura,ES704,2024 Fourth quarter,2024 Cuarto trimestre,2024-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,3371,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2024,2024,2024,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,17930,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 First quarter,2025 Primer trimestre,2025-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2793,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2025 Second quarter,2025 Segundo trimestre,2025-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,5544,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2025 Third quarter,2025 Tercer trimestre,2025-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,9396,,,,,,
Fuerteventura,Fuerteventura,ES704,2025 Fourth quarter,2025 Cuarto trimestre,2025-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,2708,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2025,2025,2025,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,20441,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 First quarter,2018 Primer trimestre,2018-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,24256,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 Second quarter,2018 Segundo trimestre,2018-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,21143,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 Third quarter,2018 Tercer trimestre,2018-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,24531,,,,,,
Fuerteventura,Fuerteventura,ES704,2018 Fourth quarter,2018 Cuarto trimestre,2018-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,27558,,,,,,
Fuerteventura,Fuerteventura,ES704,2018,2018,2018,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,97488,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 First quarter,2019 Primer trimestre,2019-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,22385,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 Second quarter,2019 Segundo trimestre,2019-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,16641,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 Third quarter,2019 Tercer trimestre,2019-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,17796,,,,,,
Fuerteventura,Fuerteventura,ES704,2019 Fourth quarter,2019 Cuarto trimestre,2019-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,20629,,,,,,
Fuerteventura,Fuerteventura,ES704,2019,2019,2019,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,77451,,,,,,
Fuerteventura,Fuerteventura,ES704,2020 First quarter,2020 Primer trimestre,2020-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,17791,,,,,,
Fuerteventura,Fuerteventura,ES704,2020 Second quarter,2020 Segundo trimestre,2020-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,,,,,Missing value; data cannot exist,Valor no disponible; el dato no existe,M
Fuerteventura,Fuerteventura,ES704,2020 Third quarter,2020 Tercer trimestre,2020-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,2478,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2020 Fourth quarter,2020 Cuarto trimestre,2020-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,2479,,,,,,
Fuerteventura,Fuerteventura,ES704,2020,2020,2020,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,22748,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 First quarter,2021 Primer trimestre,2021-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,178,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2021 Second quarter,2021 Segundo trimestre,2021-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,696,,,Dato estimado con menos de 20 observaciones muestrales,,,
Fuerteventura,Fuerteventura,ES704,2021 Third quarter,2021 Tercer trimestre,2021-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,3988,,,,,,
Fuerteventura,Fuerteventura,ES704,2021 Fourth quarter,2021 Cuarto trimestre,2021-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,10278,,,,,,
Fuerteventura,Fuerteventura,ES704,2021,2021,2021,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,15141,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 First quarter,2022 Primer trimestre,2022-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,13079,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Second quarter,2022 Segundo trimestre,2022-Q2,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,11920,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Third quarter,2022 Tercer trimestre,2022-Q3,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,14501,,,,,,
Fuerteventura,Fuerteventura,ES704,2022 Fourth quarter,2022 Cuarto trimestre,2022-Q4,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,15462,,,,,,
Fuerteventura,Fuerteventura,ES704,2022,2022,2022,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,54962,,,,,,
Fuerteventura,Fuerteventura,ES704,2023 First quarter,2023 Primer trimestre,2023-Q1,,Apartamento o villa turística,APARTAMENTO_VILLA,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,14668,,,,,,
