MEDIDAS#es,MEDIDAS_CODE,EDAD#es,EDAD_CODE,PAIS_RESIDENCIA#es,PAIS_RESIDENCIA_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,7856,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,8790,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,5881,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2022,2022,Total,_T,La Palma,ES707,28113,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,6443,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,6118,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,8404,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,7460,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2023,2023,Total,_T,La Palma,ES707,28425,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,4566,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,7197,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,6988,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,5908,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2024,2024,Total,_T,La Palma,ES707,24660,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,4131,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,5879,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,8913,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,6025,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,España (excluida Canarias),ES_XIC,2025,2025,Total,_T,La Palma,ES707,24948,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,28075,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,14282,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,8537,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,22493,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2018,2018,Total,_T,La Palma,ES707,73387,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,24157,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,16540,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,9084,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,20308,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2019,2019,Total,_T,La Palma,ES707,70089,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,17294,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,1862,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,2178,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2020,2020,Total,_T,La Palma,ES707,21334,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,2256,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,1700,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,4075,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,1495,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2021,2021,Total,_T,La Palma,ES707,9527,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,3897,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,5880,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,2128,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,9535,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022,2022,Total,_T,La Palma,ES707,21440,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,9341,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,2911,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,2019,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,11851,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023,2023,Total,_T,La Palma,ES707,26122,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,16998,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,7788,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,3776,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,18063,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024,2024,Total,_T,La Palma,ES707,46624,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,21124,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,9238,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,4175,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,17799,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025,2025,Total,_T,La Palma,ES707,52336,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,20921,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,20493,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,25023,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,19723,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018,2018,Total,_T,La Palma,ES707,86160,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,15434,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,14615,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,26313,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,15271,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019,2019,Total,_T,La Palma,ES707,71633,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,9573,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,8044,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,4859,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020,2020,Total,_T,La Palma,ES707,22476,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,4476,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,7089,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,23499,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,13613,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021,2021,Total,_T,La Palma,ES707,48675,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,7785,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,15904,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,20604,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,18254,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022,2022,Total,_T,La Palma,ES707,62547,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,10826,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,10625,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,17036,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,18997,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023,2023,Total,_T,La Palma,ES707,57484,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,20173,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,10064,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,16311,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,14660,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024,2024,Total,_T,La Palma,ES707,61208,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,17859,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,15636,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,19681,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,23812,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025,2025,Total,_T,La Palma,ES707,77437,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,7936,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,6447,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,10031,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,6319,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018,2018,Total,_T,La Palma,ES707,30734,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,5698,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,5212,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,8354,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,3745,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019,2019,Total,_T,La Palma,ES707,23008,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,3704,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,1165,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,1203,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020,2020,Total,_T,La Palma,ES707,6073,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,1091,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,1193,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,4513,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,2032,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021,2021,Total,_T,La Palma,ES707,8830,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,2977,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,3397,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,3330,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,5024,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022,2022,Total,_T,La Palma,ES707,14728,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,4687,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,3982,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,5008,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,6187,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023,2023,Total,_T,La Palma,ES707,19864,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,6013,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,4427,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,7045,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,5022,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024,2024,Total,_T,La Palma,ES707,22506,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,4952,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,4749,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,4174,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,5133,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025,2025,Total,_T,La Palma,ES707,19007,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,2776,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,2097,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,2686,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,2219,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018,2018,Total,_T,La Palma,ES707,9778,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,972,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,1517,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,2258,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,2081,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019,2019,Total,_T,La Palma,ES707,6828,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,850,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,199,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020,2020,Total,_T,La Palma,ES707,1049,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,4,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,830,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,55,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021,2021,Total,_T,La Palma,ES707,889,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,600,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,1834,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,2233,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,785,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022,2022,Total,_T,La Palma,ES707,5452,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,1287,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,966,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,915,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,1784,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023,2023,Total,_T,La Palma,ES707,4952,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,2035,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,1336,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,1305,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,1033,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024,2024,Total,_T,La Palma,ES707,5709,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,593,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,1735,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,2075,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,1003,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025,2025,Total,_T,La Palma,ES707,5406,,,,
